nome,renda,idade,etnia,sexo,casapropria,outrasrendas,estadocivil,escolaridade,default
"Ruby, Guerra",4159.926512279608,44.07518264332518,1,1,1,1,1,2,0
"Dhaki, el-Akel",4007.6569098200625,49.00533365720314,1,0,0,1,1,2,0
"Angelo, Tom",2955.06823953397,20.91216847859323,1,0,0,0,1,1,1
"Shardae, Speights",3325.455003927442,46.37748530459626,0,1,0,1,1,3,0
"Thao, Lieu",4576.023547977097,36.55178352776595,0,1,1,0,0,1,0
"Sheila, Campos",3413.128216658182,25.368017875427782,1,1,0,0,1,3,1
"Frances, Williams",3898.445840960141,47.55061192280812,0,1,1,0,1,2,0
"Kevin, De Groen",3874.0757275469805,43.68252392025571,1,0,1,0,0,3,0
"Sarah, Mandel",4547.540964152244,31.04556279226162,0,1,1,0,0,1,0
"Abigail, Acosta",3335.2280945484545,51.69725904775569,0,1,1,0,1,2,0
"Rifqa, el-Omer",4267.3715505846985,50.771102936469696,1,1,1,0,0,2,0
"Hamdoona, el-Afzal",3847.494805218812,20.999491231516004,0,1,1,0,0,2,0
"Abel, Carter",3476.7313294529904,49.12984288760458,0,0,0,0,0,1,1
"Sadie, Duvall",3478.4028839981975,60.74986467049599,1,1,0,0,0,2,1
"Mauro, Hernandez-Cardona",3074.9125383394758,61.821966612422386,0,0,1,0,1,3,0
"Oliver, Henelund",4270.691438586569,24.789171801465443,1,0,1,1,1,3,0
"Sophia, Liang",3112.994518347711,21.57030708926085,0,1,1,0,1,2,0
"Yourany, Le",3177.1669897769143,56.86013753769331,1,0,1,1,0,2,0
"Bryce, Guerue",4271.342239912655,35.1729254726755,0,0,0,1,0,2,0
"Miles, Pace",2951.657099983896,33.88490521931395,1,0,0,0,0,2,0
"Lee, Kramer",2983.129467467867,49.12269096127804,0,1,1,0,1,2,1
"Tyler, Oehler",5223.18650819627,31.904525254112567,0,0,1,0,0,2,0
"Zuhaira, el-Murad",3591.174446263031,20.170921720207573,1,1,1,0,1,2,0
"Maajid, al-Pashia",2973.123809520551,48.44124193502046,0,0,0,0,1,3,0
"Manuel, Rodriguez-Zuniga",3254.2897727712693,27.793596070673253,0,0,0,1,1,2,0
"Heyab, Glass",4468.39660450325,21.49412032297102,0,1,0,0,0,2,0
"Siddeeqi, el-Asad",3374.7353176528277,36.671564449105254,1,0,1,0,1,2,0
"Morgan, Cookson",2239.429133612842,49.35632612098321,0,1,0,0,1,2,1
"Colton, Cusick",2704.329993676012,60.99907630011003,1,0,1,0,0,2,0
"Tyrin, Morgan",3327.999468477724,47.114522405463724,1,0,1,0,1,1,0
"Cedric, Meeks",2153.617927447106,43.65584119392839,0,0,0,0,0,2,1
"Andrey, Robb",4123.869004233514,35.278140985580634,1,0,1,1,1,2,0
"Sarah, Wood",3164.751165577492,31.79556274569211,0,1,1,0,0,2,1
"Scott, Alvarez",3496.5482512879203,48.38733751764194,0,0,0,0,0,2,0
"Shakayla, Mast",2232.983125562861,25.41484736860957,0,1,0,0,1,1,1
"Elizabeth, Zweifel",3953.085884864672,46.410076413956254,1,1,0,0,1,1,1
"Misty, Gonzales",2792.9218332364762,48.585556602369486,1,1,0,0,0,1,1
"Maureen, Figel",2998.3730437194586,30.7499874667882,1,1,0,0,0,1,1
"Tommy, Keo",4498.083199312845,63.0278239360159,0,0,0,0,1,2,0
"Keyondra, Peevy",2012.7918016672559,45.85090882868775,1,1,0,0,0,2,1
"Ramona, Runningbear",2423.0018490882526,28.729065607614167,1,1,1,0,0,2,1
"Taraya, Coggs",4785.23901767778,38.657931471720275,0,1,1,0,1,2,0
"Steven, Murray",2665.7264575107374,24.222485105304777,1,0,0,0,1,1,1
"Alexiss, Brown",2498.5903802029816,33.19684635592373,1,1,1,0,0,1,1
"Michelle, Lopez",3473.6841001096022,27.87688603661716,0,1,0,0,0,0,1
"Darius, Long",5238.087544259217,44.432088510600416,0,0,1,0,0,2,0
"Nizhoni, Murry",2868.3442122727683,28.156054624266066,0,1,0,0,1,1,1
"Emily, Horton",2950.832581208075,40.88062326012684,0,1,1,0,1,1,1
"Heidi, Campbell",3209.103140698864,29.160192834526647,1,1,1,0,1,0,1
"Nooriyya, al-Sharaf",1799.1801412566522,48.3465066440191,0,1,1,0,1,3,1
"Evan, Schroeder",2826.9864575674255,50.4295693228506,1,0,1,1,0,3,0
"Waheeda, el-Muhammed",3358.402114313234,55.74494026708728,1,1,0,0,0,2,1
"Christopher, Castorena",4016.6176548931307,48.74770475922384,0,0,1,1,1,1,0
"Brian, Yoshimura",5137.61518421851,52.216328529725544,0,0,0,0,1,2,0
"Dhareef, al-Fahmy",4489.178277609135,59.51274782200487,1,0,0,0,1,1,0
"Haafiza, el-Kazi",3566.546674338676,56.07182672869662,1,1,0,0,1,2,0
"Karen, Garcia",3908.519495444313,44.49241906127322,0,1,1,1,1,0,0
"Danielle, Jones Jr",2475.4542265876553,49.92924478969581,0,1,0,0,0,1,1
"Mariah, Johnson",3960.6397732855894,41.779572329843546,1,1,1,0,0,2,1
"Jordan, Ford Adamczewski",3460.294132348124,57.75702242246628,0,1,0,0,1,2,0
"Athena, Figueroa",2875.3758095151907,51.02900602966521,1,1,0,0,0,1,1
"Mark, Roise",3056.744630513802,35.022085747495375,0,0,1,0,1,3,0
"Mastoora, al-Farooq",3030.316670984283,42.51167932154074,1,1,0,0,0,2,1
"Shraya, Kim",3198.944894019248,29.647409066971186,0,1,1,0,0,2,0
"Fidda, el-Abdo",2611.204638882604,45.682996388497344,1,1,0,1,1,1,1
"Patrick, Bartholomew",3130.6437253961058,47.39532976393926,0,0,0,1,0,2,0
"Neeshaan, al-Sawaya",3892.3429248480493,44.200397735137976,0,0,1,0,0,3,0
"Tiara, Henderson",3672.08599618341,18.529983961604767,1,1,0,0,0,1,1
"Elexis, Swift Bird",3479.3006703304363,58.55847048605515,0,1,0,0,1,2,0
"Mackenzie, Madsen",4804.191761399727,38.84396814015785,1,1,1,0,1,2,0
"Zachary, Thai",3698.3781777123863,24.81889374382414,1,0,0,0,0,1,1
"Tina, To",2467.294701856885,36.19235876145151,1,1,0,1,1,0,1
"Fawwaaz, el-Wahba",4798.63726672921,19.890980102470106,0,0,1,1,0,0,0
"Brandie, Smith",3679.034825717458,41.83823699858201,0,1,1,1,1,2,0
"Shaddaad, al-Hoque",4179.9880251325685,43.54400810212043,1,0,0,0,1,3,1
"Frida, Aragon",4106.829077257899,47.75454384097407,1,1,1,0,0,2,0
"Linda, Lee",2795.4272091399116,59.146173799361065,1,1,0,0,0,3,1
"John, Levack",3381.5204687312657,26.508046298112195,0,0,0,1,1,2,0
"Hayato, Chu",4021.2517342135607,38.88722710663833,0,0,0,0,1,1,0
"Aaron, Saunders",2226.551147610859,43.800403898710336,1,0,1,0,0,1,1
"Jessica, Mena",2020.8912053587283,43.04169977379414,0,1,0,0,1,1,1
"Anastacia, Shannon",4747.159348806432,19.873560200445354,1,1,1,0,1,3,0
"Antonio, Montoya",1798.5221962090163,23.798976049488072,0,0,0,0,1,1,1
"Chuche, Pham",3558.940508770953,46.30392621074544,1,0,1,0,0,2,1
"Paul, Padilla",3406.251805160857,44.102346132247476,1,0,0,1,1,3,0
"Kayla, Caro Caro",3581.2437090366884,41.322543154917604,1,1,0,0,1,1,1
"Robinson, Lee",4404.571530258929,58.252410505762896,1,0,1,0,1,2,0
"Noora, al-Kaba",3439.7437196899264,39.154807976743655,1,1,0,0,1,3,1
"Lance, Ota",4942.66532901343,52.4675823057629,0,0,0,0,0,2,0
"Jam,Aan, el-Rahimi",3975.2722984399506,30.01093581827136,0,0,1,0,1,1,0
"Richard, Amos",1789.1064920079777,59.737618390826555,1,0,0,0,0,1,1
"Jordyn, Smith",2123.328216475703,41.91815936017187,1,1,0,1,0,1,1
"Sanna, Swartout",4735.043284016074,45.60988237731399,1,1,1,0,0,2,0
"Eugene, Choate",4067.1662177312373,53.93790722335218,1,0,1,1,0,2,0
"Dat, Cho",4973.228608777832,53.81233503375216,0,0,1,0,0,1,0
"Alicia, Herrera",3868.968123745283,28.719689202786952,1,1,0,0,1,1,1
"Chan Young, Kumar",5134.960116957915,34.357711883079986,0,0,0,0,0,2,0
"Myles, Bullock",4730.183604396843,52.66194941492991,0,0,1,0,1,2,0
"Nameera, el-Saadeh",3307.160915194433,47.96837903962177,0,1,1,0,1,2,0
"Imaad, al-Ghattas",4508.7847190674465,18.19045200843074,0,0,1,1,0,2,0
"Munsif, al-Azer",3859.153405435493,45.59839457109417,0,0,0,1,0,2,1
"Erik, Cuevas",3728.3180957282657,33.70292339576296,0,0,1,1,0,1,0
"Naomi, Nesbitt",3395.744320576709,35.416367801201204,0,1,1,0,1,3,0
"Amanual, Kinlicheene",4021.627513855346,34.935966313586235,1,0,0,1,0,1,1
"Bernardo, Gallegos",3026.898752792983,42.902328366023696,0,0,0,1,1,1,0
"Michael, Van Camp",3269.537102045827,34.67588496742989,0,0,1,0,1,2,0
"Sadeeqa, al-Jalali",2628.8477698828992,22.832477017156368,1,1,0,0,1,1,1
"Paola, Garcia",2391.368200510356,48.11493941616988,1,1,1,0,1,1,1
"Vannida, Nunez",3254.234456075317,44.40150424071934,1,1,1,0,1,2,0
"Autumn, Horan",3852.114982252614,36.97681435801597,0,1,0,0,1,1,1
"Andrea, Hill",3285.9259291876983,56.44871295747045,1,1,0,1,0,2,1
"Cody, Holaday",4371.359413888644,28.813674953052054,1,0,1,0,1,2,0
"Megan, Neam",3151.705782792821,19.6941350872505,1,1,1,0,0,1,0
"Cynthia, Le",4104.267699141088,35.81636840511325,0,1,1,1,1,2,0
"John, Nguyen",3771.602935396165,47.698880172052796,0,0,1,1,0,2,0
"Dalon, Lee",2938.756027194272,36.1515455141839,1,0,1,0,1,1,1
"Caleb, Iron Cloud",3578.6267048921345,59.1169071709228,0,0,1,1,0,3,0
"Mike, Vang",3615.200312960655,48.215157539522025,1,0,1,1,1,0,0
"Kyla, Hyden-Terry",4160.4514419878815,21.525445218198,0,1,1,0,1,1,0
"Halley, Ortega",2300.4008884452774,57.076845428095304,1,1,0,0,1,1,1
"Grace, Nguyen",3731.7057061263476,57.947319058944394,0,1,1,1,1,2,0
"Alejandra, Ayala",5169.921642125807,41.71596091080814,1,1,1,1,0,0,0
"Chelsea, Parsons",3034.7713021779878,31.11074428665917,0,1,0,1,0,2,0
"Rayna, Leon Parra",4196.20563537873,36.72481104951453,1,1,0,0,1,2,0
"Tanner, Maurer",3203.238012931976,47.844893347398,0,0,1,1,1,2,0
"Jannat, el-Raad",3161.3668352958243,27.615898038935853,1,1,0,1,1,2,1
"Ricardo, Pinon",2185.9298357968564,47.93263847102561,0,0,0,0,1,1,1
"Jared, Salazar-Arellano",4642.753745544821,38.18616604882143,0,0,0,1,0,1,0
" Faaiq, el-Yousef",3569.1357786620174,54.420032525719414,0,0,0,0,0,2,0
"Gabriel, Montoya",4000.68635012107,57.86490986191081,0,0,0,0,0,2,1
"Jesus, Escaname De Torre",4208.614931517342,44.49113582390522,0,0,1,1,1,1,0
"Kaarim, el-Farman",4036.3954389963233,37.10317809238281,0,0,1,0,1,1,0
"Kiana, Jessen",3706.873356090902,31.203043288315257,1,1,0,0,1,1,1
"Tyler, Ontiveros",3121.66563406556,32.097128275332516,1,0,1,0,1,3,0
"Rickia, Khabir",2648.605401802783,18.725366327911615,1,1,1,0,1,1,1
"Jermaine, Martin",2583.637835051726,47.92036513808591,1,0,0,0,1,3,1
"Maile, Quenzer",4098.422555670082,33.07872360768641,1,1,1,0,0,2,0
"Brianna, Nichols",3473.5401889792247,37.82345181215916,1,1,0,1,0,2,0
"Chantal, Williams",4082.967563253109,41.79187071216789,1,1,0,1,1,1,1
"Ashwini, Knight",3762.6541359893417,48.388587191258324,1,1,0,0,1,1,0
"Stevon, Wilson",4242.631408426981,41.48305373318299,0,0,0,0,1,0,0
"Jeriah-Travis, Schipper",3574.1327183394023,38.613290762515284,0,0,0,0,1,1,1
"Timothy, Hagans",4155.533359581968,43.812752414560244,1,0,0,0,1,2,0
"Gabrielle, Nielsen",1917.1120592098227,36.98511565681734,1,1,1,1,0,1,1
"Grant, Boyd-Broadbent",4143.612317167446,35.345129278781826,1,0,0,0,1,2,0
"Thalia, Gallegos",3771.432916223067,34.46443277410021,0,1,0,0,1,1,1
"Dillon, Tomasini",3022.9080747257594,39.91309907454753,0,0,1,1,0,3,0
"Tuhfa, al-Bahri",4392.258523455125,36.637376501072346,1,1,1,0,1,3,0
"Erik, Callahan",4076.1118137839853,32.46869851211627,1,0,0,0,1,2,1
"Talaal, al-Salik",3471.9156314585875,18.445623545136737,0,0,1,1,1,2,0
"Almiranda, Whyte",3499.590374924279,23.84308121912232,1,1,0,0,0,2,1
"Sydney, Gashwazra",4450.887133817156,31.298624392091984,0,1,1,0,0,3,0
"Hannah, Xiong",3642.302090799085,19.52754530776292,0,1,1,0,0,2,0
"Chance, Miller",3110.612709610975,38.72285669450782,0,0,1,0,1,2,0
"Jasmine, Pisarski",4283.865252035423,19.73116669151932,0,1,1,0,1,2,0
"Kya, Sivisay",3242.183425911665,35.04798283293985,0,0,0,0,0,2,1
"Sadeeda, al-Dajani",2893.452573307638,41.28014288104535,1,1,1,0,0,3,1
"Jung Wan, Pham",4443.009705536244,37.337912126421415,0,0,1,0,1,3,0
"Patrick, Mckinney",3845.523992525029,29.473322878510423,0,0,1,1,1,0,0
"Joshua, Medina",3395.21789629844,38.32453776647028,0,0,1,0,1,1,0
"Kayla, Wang",3143.75455381053,27.36722648866817,0,1,0,0,1,1,1
"Khadijah, Pham",3182.664520439994,29.383468847052352,0,1,1,0,1,3,0
"Chelsea, Miller",3343.683830466494,54.510911134523184,1,1,0,0,0,0,1
"Jason, Tom",3010.9048250904784,44.747524699403584,0,0,1,0,1,3,1
"Mariah, Arocha",3280.191313403205,40.03922308933068,0,1,0,0,1,1,1
"Zaira, Trujillo",2339.501485642113,38.49648099619496,1,1,0,0,0,1,1
"Ibrahim, el-Asad",4266.606746283967,51.356814732780684,0,0,1,1,0,1,0
"Yadiel, Howard",3556.947171234722,39.99597957310671,0,0,1,0,1,1,0
"Mus'ab, el-Halaby",3472.413646865225,64.14898994672654,0,0,0,1,1,2,0
"Colin, Commander",4208.115202571722,19.98538003489375,0,0,0,0,1,2,0
"Daniel, Yang",3763.322471429852,29.453984864673448,0,0,0,0,0,3,0
"Merrisa, Worrall",2256.3180579108857,26.1601159977928,1,1,0,0,1,1,1
"Maria, Rivas",3966.5578460868005,31.35800400375947,1,1,0,0,0,1,1
"Courtney, Rothey",2441.6564819300297,45.19909286497989,0,1,0,0,1,3,1
"Martin, Rodriguez-Morfin",3217.960963413142,29.68249838835559,1,0,1,0,0,2,0
"Bryce, Haring",2568.2922329253643,28.343966380855722,1,0,0,0,0,3,1
"Sylviana, Komatsu",4051.2110637270043,43.78323781415219,0,1,1,0,1,3,0
"Angelica, Martinez",3565.071521832839,41.14451632902159,1,1,0,1,1,3,0
"Ghaali, al-Abdalla",5187.427970541163,43.57948543786588,1,0,0,0,0,2,0
"Danielle, Romero",3213.5037975273954,38.88907142469475,1,1,0,0,1,1,1
"Jeremy, Andrada",2468.579663201009,27.75080783210459,0,0,1,0,0,0,1
"Joseph, Jensen",4676.494123759068,46.35264021846112,0,0,0,0,0,1,0
"Abdul Waahid, el-Yousif",3991.090246272842,24.912261007656205,0,0,1,0,1,1,0
"Lexus, Palider",4328.108165371451,44.22625234098911,0,1,0,0,1,1,1
"Jessica, Willoughby",3380.872017297178,32.751043301440184,1,1,1,1,0,1,1
"Rafeeq, el-Hashim",4376.113957039922,38.57377654753905,0,0,1,0,1,0,0
"Jalen, Duren",4500.390482278288,59.73528922191009,0,0,1,0,0,3,0
"Mckenna, Lodholm",3493.6266559424835,48.692807316458534,0,1,1,0,0,2,0
"Prettyboy, Kabotie",3775.6777473945494,53.7819865112035,0,0,1,0,1,3,0
"Michael, Yoshida",3638.5698045024,25.107228430992194,0,0,1,0,0,3,0
"Kaylie, Saunders",4294.777383694059,37.42601417782559,0,1,0,1,1,2,0
"Josephine, Yang",2558.6927426098714,18.765916692093015,1,1,0,0,0,2,1
"Neil, Park",4728.215675264065,32.677659297154946,0,0,0,0,1,2,0
"Ramzi, al-Kamara",3646.845735843144,33.08997370298445,1,0,1,0,1,1,0
"Najeem, al-Irani",3546.190062531068,26.54629631246304,1,0,1,1,0,2,0
"Gabriel, Cotto IV",4058.836511992815,42.11018010988775,0,0,1,1,1,2,0
"Eric, Le",3353.550162230208,50.19812944399579,0,0,0,0,1,3,1
"Fawzaana, el-Parsa",2780.4320066171495,47.83066432985255,1,1,1,0,1,1,1
"Jonathan, Mathews",2312.9816190815227,40.333069596605945,1,0,0,1,1,0,1
"Isaiah, Hargers",2762.3455088319774,27.76072895701361,1,0,0,0,0,3,1
"Ruqayya, al-Kazemi",1684.812660352894,47.84501652187558,1,1,0,0,0,1,1
"Destony, Love",5101.076193310242,48.83038854951346,1,1,1,0,1,2,0
"Karanveer, Nguyen",4046.7126935552888,18.463866436640444,0,0,1,1,0,1,0
"Fakeeha, el-Darwish",4384.055987793583,26.52733790388105,0,1,1,1,1,2,0
"William, Hewlett",4423.383168601165,52.87682569619634,1,0,1,1,1,3,0
"Olivia, Franklin",3305.063933020393,40.98871102633572,0,1,1,0,0,2,0
"Ivan, Rice",3595.618449120736,43.132820300753586,0,0,0,1,1,3,0
"Laura, Taylor",3116.412078574744,43.561775773315254,1,1,1,1,1,0,1
"Mudrika, el-Shaikh",1791.0314087085007,20.573171155948756,1,1,0,0,1,2,1
"Justin, Brown",2898.459191618976,59.18441698780664,1,0,0,0,1,0,1
"Madeline, Thomson",4445.140188833038,27.515962938380337,0,1,0,0,1,2,1
"Jenny, Johnson",5093.424069566375,42.68048006218897,0,1,1,0,1,2,0
"Aaisha, el-Samaan",3990.389913360622,47.79450798954589,1,1,0,0,0,1,1
"Sham'a, el-Habeeb",2973.909211531282,44.667735130744894,0,1,0,0,1,1,1
"Nihil, Modi",3176.093055344485,33.18795776396075,0,0,1,0,1,2,0
"Sireen, el-Jabara",4025.777670377456,55.619762928146635,0,1,0,0,1,1,0
"Christian, King",3640.799626552566,22.61579102335084,1,0,0,1,0,2,1
"Manuel, Gonzales",4309.090517407572,34.93363423458962,0,0,0,0,0,1,1
"Shahla, el-Saladin",3962.4731566413984,33.97808425544599,0,1,1,1,1,2,0
"Jessica, Torres",1415.7063958946699,40.94588408196937,1,1,0,0,0,2,1
"Abdus Samad, el-Shahan",4008.112989266164,51.79827787628601,1,0,0,0,1,1,1
"Gericko, Boulier",4816.226781748561,44.18987523168043,0,0,1,1,1,2,0
"Zebulin, Guice",4729.284692304932,56.0865347521096,0,0,1,0,0,3,0
"Alexis, Flores",3577.0526473651144,53.0545809745895,1,1,1,0,0,2,0
"Chianne, Mccoy",4006.711610734871,47.240403166168846,1,1,0,0,0,0,1
"Richard, Sanchez",4025.1104352716866,50.42715634136806,0,0,1,0,0,3,0
"Sumbula, el-Azer",1515.2508215713315,30.038325508779565,1,1,0,0,0,2,1
"Yaasmeen, el-Saleh",3685.573086061975,61.95528089991403,1,1,1,0,1,2,0
"Mansoor, Liu",3390.3518076039845,42.87566042000094,0,0,1,0,1,3,0
"Kendrick, Rivera",3060.8711795288527,58.025335388978455,0,0,1,0,1,3,0
"Alejandro, Abeyta",2367.1689863208644,22.704040421482105,1,0,1,0,0,1,1
"Latessa, Dixon",5246.221703997592,55.35385365907097,1,1,1,1,1,3,0
"Jaime, Oswalt-Naasz",4795.695048354859,60.342473081880286,0,1,0,1,1,0,0
"Alejandra, Cortez",2931.168104090837,53.593714232319286,1,1,0,0,1,2,1
"Missael, Wilkins",3019.669992419228,54.832310287659816,0,0,1,0,1,2,1
"Ashley, Griffin",4110.272504668475,20.991231749765575,1,1,1,0,0,1,0
"Michelle, Tiell",2867.4378070401403,49.298968313989256,1,1,1,0,1,1,1
"Clara, Hyun",2865.5930146164765,52.506894252755096,1,1,0,0,0,1,1
"Markio, Gano",4056.3548421205287,58.26730600762525,1,0,1,0,1,3,0
"Haven, Jordan",4068.5710754136903,54.54460007494774,0,0,1,0,1,1,0
"Najeeba, el-Fahmy",4942.431221074898,60.32224728001142,0,1,1,1,0,3,0
"Justice, Sandoval",3746.924225750257,25.486713574714003,1,1,1,0,0,1,1
"Dulguun, Wilson",2374.4910293876264,19.68582233786583,0,0,0,0,1,1,1
"Jarell, Henderson",3805.439703914104,44.92979630596981,1,0,1,0,0,3,0
"Parker, Rea",5257.711057117958,54.85436618737543,0,0,0,1,1,2,0
"Michael, Holdt",3611.85173827121,50.25460732998074,1,0,0,0,0,1,1
"Fidda, el-Fadel",3328.3455914403658,46.70918567833495,1,1,0,0,0,2,1
"Naomi, Gonzales",3607.025316066024,38.39720496931605,1,1,1,0,0,3,0
"Benito, Martinez",3942.419781030867,42.36243079915802,0,0,1,1,1,0,0
"Naseera, el-Kazmi",2267.2035551668487,23.449788826386857,1,1,0,0,0,2,1
"Kandace, Barber",4025.361939363197,29.81588469202059,0,1,1,0,1,2,0
"Abigail, Vasquez",3193.16325718536,39.797857073566746,0,1,1,0,0,2,0
"Alicia, Benedict",3971.915150836006,51.958667641008105,0,1,1,1,0,3,0
"Bruce, Calvillo",4375.503579340389,46.556628701608695,1,0,1,0,1,2,0
"Courtney, Young",5016.064248834394,40.118745048145556,0,1,0,1,1,2,0
"Dante, Sago",4232.632547383579,34.252538677109335,0,0,0,0,1,3,0
"Assatta, Thomas",5226.58156205118,35.12757465157309,0,1,0,0,1,2,0
"Juwon, Stokes",2234.7227781200036,57.728777406442774,0,1,0,0,1,0,1
"Velma, Delacruz",2433.3812225806587,38.783481598426896,0,1,1,1,0,1,1
"Kaleem, el-Aman",4726.486254117695,49.04079806950296,0,0,1,0,1,2,0
"Adail, Post",3603.259997198355,46.84263499177627,0,0,0,0,1,2,1
"Demarco, Hinojosa",4911.162303778142,28.16779672031021,1,0,0,0,1,3,0
"Tyler, Lowrie",2929.269497244577,27.58262714783163,0,0,0,0,0,2,0
"Obedh, Otero",2194.77031367753,37.91571793752575,1,0,0,0,1,3,1
"Brandon, Ruiz",4132.4557589266515,27.97502232475715,1,0,1,0,1,1,0
"Isabella, Nguyen",3056.2404116832777,38.60238363429288,1,1,0,0,1,0,1
"Adam, Johnson",3838.8387589885933,47.6926999979534,0,0,1,0,0,2,0
"Kory, Mckinney",5048.382262451854,20.751289333508574,0,0,1,0,1,3,0
"Brigitte, Moseley",2352.9754147855324,29.628886193489738,1,1,0,0,0,1,1
"Aaron, Cloud",4193.739691301231,59.37226072525032,1,0,1,0,1,0,0
"Rawda, el-Badour",3417.8501316431816,19.613265636377037,1,1,0,0,1,3,0
"Kendra, Mcgee",3607.5058201074203,22.441335050078997,1,1,0,0,1,1,1
"Sidqi, al-Safi",3041.394811160825,41.91192487210401,1,0,1,1,0,3,0
"Alexander, Crichfield",4046.1716276174975,21.78589851514156,0,0,0,0,1,1,1
"Kalie, Cubbage",4847.386493181606,37.56609163702644,0,1,1,0,0,2,0
"Changshoua, Squibbs",3577.7812732824864,26.13837289443684,0,1,0,0,0,1,1
"Michael, Johnson",2989.839443358943,39.72647879492385,0,0,1,1,1,1,1
"Reid, Fitzmaurice",3816.919740736628,52.73060332236467,0,0,0,0,1,3,0
"Haniyya, el-Ishak",3479.5088830613327,51.11916261913025,1,1,0,0,1,0,1
"Thomas, Peterson",3046.684613742877,38.59664124360583,1,0,1,0,0,3,1
"Sierra, Matsumoto",3605.884288147242,20.93408853095025,1,1,0,0,0,1,1
"Intisaar, el-Salahuddin",4457.297703397237,48.29389905956437,0,1,0,1,1,1,0
"William, Canuto",4213.692006357953,29.741827112333308,0,0,1,1,1,2,0
"Alexandria, Khanna",4280.028050139983,53.40038963703733,1,1,1,0,1,3,0
"Mitchell, Hinton",4208.297462791827,43.13998986908335,0,0,1,0,0,3,0
"Remy, Quan",4994.951670829056,46.76741066704466,0,0,0,0,0,2,0
"Robert, Schrum",4291.432768302086,50.095810805597736,0,0,0,0,1,2,0
"Natalie, Suta",2565.5190720695023,44.12593380344229,1,1,0,0,1,0,1
"Michelle, Kaneko",3433.0637331354333,27.19763223952862,0,1,0,0,1,3,1
"Emily, Falbo",3888.6041667158306,49.545783033117296,1,1,0,1,0,2,0
"Tina, Gonzalez Ortega",3702.530565692561,53.84361934746883,1,1,0,0,0,2,1
"Bailey, Meyers",3127.7265258366833,48.882041166284964,1,1,1,0,1,1,0
"Emmitt, Balintucas",4010.63271417494,60.31736911097259,0,0,0,0,1,2,0
"Jacob, Pollard",4270.90974319333,45.507225811298675,0,0,1,0,1,2,0
"Dana, Josephson",3796.6347387290175,44.36532442342667,1,1,0,0,1,1,1
"Carlos, Berdeja Renteria",3243.7523087080135,29.82476001005776,0,0,0,0,1,2,0
"Dillon, Geiger",3215.3441028805437,22.35945913688439,0,0,0,0,1,2,1
"Austin, Jones",3355.544609030424,34.953988497858155,1,0,0,0,1,3,1
"Luis, Lorenzo",3368.7606885695536,25.097692694367385,0,0,0,1,1,2,1
"Mitchell, Johnson",3175.82411051573,21.454442678019404,0,0,0,1,0,1,1
"Zoe, Berens",3349.2202566623537,48.5244511796281,0,1,1,0,1,1,0
"Tommy, Santee",2418.661433374716,38.77591054402669,0,0,0,1,1,2,1
"Elisha, Flowers",4326.506539088879,50.02232151464401,0,0,1,1,0,2,0
"Antonio, Betances-Parga",3171.974741362399,29.30590030931358,1,0,0,0,0,2,0
"Umair, el-Ishmael",2939.960868360842,51.929839765099246,1,0,0,0,0,0,1
"Aabdeen, el-Jaffer",2804.2628142590447,27.889529686351413,1,0,0,0,0,3,1
"Gabriel, Martinez",4258.736635051966,37.722522154253525,0,0,1,0,0,0,0
"Brandon, Pham",3345.8471732600797,25.999596699299694,0,0,1,1,0,1,1
"Don, Vasquez",1799.5471821084188,63.97856975520424,1,0,0,0,0,1,1
"Naseeba, el-Saad",4971.10556110532,37.32822038867498,1,1,1,1,0,2,0
"Alexa, Edson",2908.1755052072226,45.85015538652597,1,1,0,0,1,1,1
"Carolina, Garcia",2905.1991142561783,48.983202785144606,1,1,0,0,1,2,1
"Naaifa, el-Yousuf",4265.056891672275,48.25339608584786,0,1,1,0,1,2,0
"Tyler, Peters",2697.01907079183,38.55117811285511,0,0,1,1,0,2,0
"Joven, Yeon",2362.9993506153805,54.47665363323199,1,0,0,0,1,3,1
"Marcus, Mcelhaney",3426.639772576188,52.25357714661885,1,0,0,0,1,3,0
"Solon, Sanger",3815.1488336809603,20.738518252152158,0,0,1,1,0,3,0
"Klilekie, Grennell",2730.872785315322,55.52478761911817,0,0,0,0,1,2,1
"Saajida, al-Abdelnour",3896.032089666059,43.56827965772355,1,1,0,0,1,1,1
"Wenli, Fender",2255.9469403550615,48.80429926485495,0,1,0,0,0,0,1
"Jessica, Hernandez",3947.0497175795217,38.73214669000002,0,1,1,0,1,3,0
"Dustin, Johnson",5283.388876546686,34.60000788461058,0,0,1,0,0,3,0
"Alyssa, Tran",2012.6348984464287,47.90545323772759,0,1,0,0,0,2,1
"Kendell, Turner",4366.2532679128635,36.839559960747344,0,1,1,0,1,2,0
